83;33;0;1;land;false;forest;3
84;6;30;1;land;false;forest;3
85;32;54;1;land;false;forest;3
86;27;17;1;land;false;forest;3
87;1;15;1;land;false;forest;3
88;15;38;1;land;false;forest;3
89;25;45;1;land;false;forest;3
90;9;22;1;land;false;forest;3
91;18;4;1;land;false;forest;3
92;38;54;1;land;false;forest;3
93;11;35;1;land;false;forest;3
94;10;150;1;land;false;plains;3
95;18;96;1;land;false;forest;3
96;17;151;1;land;false;forest;3
97;17;152;1;land;false;forest;3
98;15;126;1;land;false;forest;3
99;4;124;1;land;false;forest;3
100;5;111;1;land;false;forest;3
101;39;81;1;land;false;forest;3
102;19;142;1;land;false;plains;3
103;34;126;1;land;false;jungle;3
104;13;151;1;land;false;forest;3
105;38;137;1;land;false;forest;3
106;16;117;1;land;false;forest;3
107;35;84;1;land;false;forest;3
108;9;89;1;land;true;jungle;3
109;27;130;1;land;false;forest;3
110;31;93;1;land;false;forest;3
111;23;89;1;land;false;forest;3
112;37;148;1;land;false;forest;3
113;15;142;1;land;false;forest;3
114;16;142;1;land;false;jungle;3
115;2;141;1;land;false;forest;3
116;25;151;1;land;false;forest;3
117;4;120;1;land;false;jungle;3
118;25;108;1;land;false;forest;3
119;24;88;1;land;false;forest;3
120;13;96;1;land;false;forest;3
121;19;87;1;land;false;jungle;3
122;38;125;1;land;false;plains;3
123;16;37;1;land;false;forest;3
124;3;73;1;land;true;forest;3
125;25;70;1;land;true;forest;3
126;15;37;1;land;true;forest;3
127;21;48;1;land;false;forest;3
128;15;6;1;land;false;forest;3
129;22;36;1;land;true;forest;3
130;30;45;1;land;false;forest;3
131;39;26;1;land;true;forest;3
132;37;69;1;land;true;forest;3
133;37;49;1;land;false;forest;3
134;24;42;1;land;true;forest;3
135;10;189;1;land;true;forest;3
136;35;218;1;land;true;forest;3
137;27;205;1;land;false;forest;3
138;3;182;1;land;true;forest;3
139;4;244;1;land;true;forest;3
140;14;225;1;land;true;forest;3
141;7;230;1;land;true;forest;3
142;33;219;1;land;true;forest;3
143;28;179;1;land;true;forest;3
144;25;12;1;land;false;mountain;3
145;33;51;1;land;false;hills;3
146;22;66;1;land;false;mountain;3
147;39;28;1;land;false;plains;3
148;42;13;1;land;false;mountain;3
149;25;53;1;land;false;hills;3
150;22;19;1;land;false;hills;3
151;25;64;1;land;false;plains;3
152;6;4;1;land;false;hills;3
153;22;8;1;land;false;hills;3
154;32;3;1;land;false;hills;3
155;42;50;1;land;false;mountain;3
156;22;56;1;land;false;hills;3
157;2;41;1;land;false;mountain;3
158;2;40;1;land;false;hills;3
159;34;27;1;land;false;hills;3
160;9;245;1;land;true;jungle;3
161;9;241;1;land;false;forest;3
162;35;189;1;land;true;jungle;3
163;26;189;1;land;true;jungle;3
164;35;238;1;land;true;forest;3
165;33;191;1;land;true;forest;3
166;40;229;1;land;false;hills;3
167;29;240;1;land;false;jungle;3
168;37;230;1;land;true;jungle;3
169;10;200;1;land;false;forest;3
170;33;245;1;land;true;jungle;3
171;10;173;1;land;false;jungle;3
172;19;207;1;land;false;forest;3
173;24;227;1;land;false;mountain;3
174;33;170;1;land;true;jungle;3
175;14;205;1;land;false;forest;3
176;4;182;1;land;false;jungle;3
177;34;203;1;land;false;forest;3
178;29;224;1;land;true;jungle;3
179;34;178;1;land;true;forest;3
180;21;177;1;land;false;hills;3
181;22;184;1;land;false;jungle;3
182;6;244;1;land;false;jungle;3
183;19;118;1;land;true;plains;3
184;20;234;1;land;false;plains;3
185;38;216;1;land;false;forest;3
186;6;190;1;land;false;forest;3
187;22;248;1;land;false;forest;3
188;23;232;1;land;false;forest;3
189;4;196;1;land;false;forest;3
190;16;244;1;land;false;forest;3
191;3;204;1;land;false;forest;3
192;31;219;1;land;false;forest;3
193;17;248;1;land;false;forest;3
194;34;205;1;land;false;forest;3
195;29;236;1;land;false;forest;3
196;19;211;1;land;false;forest;3
197;35;210;1;land;false;plains;3
198;3;201;1;land;false;forest;3
199;6;231;1;land;false;plains;3
200;16;205;1;land;false;forest;3
201;7;250;1;land;false;forest;3
202;27;231;1;land;false;plains;3
203;3;216;1;land;false;forest;3
204;31;217;1;land;false;forest;3
205;40;204;1;land;false;forest;3
206;30;247;1;land;false;forest;3
207;19;194;1;land;false;forest;3
208;2;235;1;land;false;plains;3
209;16;183;1;land;false;forest;3
210;20;184;1;land;false;plains;3
211;14;229;1;land;false;forest;3
212;20;207;1;land;false;forest;3
213;18;205;1;land;false;forest;3
214;38;250;1;land;false;forest;3
215;7;192;1;land;false;plains;3
216;26;215;1;land;false;forest;3
217;21;205;1;land;false;forest;3
218;26;213;1;land;false;plains;3
219;14;244;1;land;false;forest;3
220;13;239;1;land;false;forest;3
221;8;209;1;land;false;forest;3
222;24;218;1;land;false;plains;3
223;38;244;1;land;false;forest;3
224;30;252;1;land;false;forest;3
225;30;179;1;land;false;forest;3
226;15;214;1;land;false;forest;3
227;35;188;1;land;false;forest;3
228;22;57;1;land;false;plains;3
229;20;44;1;land;false;forest;3
230;30;17;1;land;false;hills;3
231;41;68;1;land;false;mountain;3
232;3;23;1;land;false;mountain;3
233;34;11;1;land;false;forest;3
234;21;46;1;land;false;mountain;3
235;40;10;1;land;false;hills;3
236;2;9;1;land;false;hills;3
237;41;26;1;land;false;hills;3
238;32;33;1;land;false;mountain;3
239;2;72;1;land;false;hills;3
240;14;23;1;land;false;forest;3
241;42;8;1;land;false;forest;3
242;29;35;1;land;false;hills;3
243;5;34;1;land;false;mountain;3
244;3;54;1;land;false;mountain;3
245;3;20;1;land;false;hills;3
246;25;26;1;land;false;mountain;3
247;14;4;1;land;false;forest;3
248;27;59;1;land;false;mountain;3
249;18;63;1;land;false;hills;3
250;42;30;1;land;false;hills;3
251;19;65;1;land;false;mountain;3
252;6;6;1;land;false;plains;3
253;8;32;1;land;false;hills;3
254;44;30;1;land;false;plains;3
255;36;66;1;land;false;hills;3
256;35;14;1;land;false;plains;3
257;37;64;1;land;false;forest;3
258;21;36;1;land;true;forest;3
259;11;6;1;land;false;plains;3
260;17;12;1;land;false;plains;3
261;24;69;1;land;true;forest;3
262;22;74;1;land;false;plains;3
263;30;81;1;land;false;plains;3
264;29;4;1;land;true;forest;3
265;19;27;1;land;false;plains;3
266;2;4;1;land;false;plains;3
267;38;82;1;land;false;plains;3
268;16;45;1;land;false;plains;3
269;5;15;1;land;false;plains;3
270;16;70;1;land;false;plains;3
271;14;26;1;land;false;plains;3
272;26;37;1;land;false;plains;3
273;18;13;1;land;false;plains;3
274;1;23;1;land;false;plains;3
275;40;46;1;land;false;plains;3
276;18;51;1;land;false;plains;3
277;33;52;1;land;true;forest;3
278;18;60;1;land;false;forest;3
279;24;8;1;land;false;plains;3
280;6;29;1;land;false;forest;3
281;10;54;1;land;false;plains;3
282;1;49;1;land;false;plains;3
283;43;32;1;land;false;plains;3
284;4;33;1;land;false;plains;3
285;33;50;1;land;false;plains;3
286;32;17;1;land;false;plains;3
287;7;5;1;land;true;forest;3
288;31;64;1;land;false;plains;3
289;17;5;1;land;false;plains;3
290;1;24;1;land;false;plains;3
291;29;76;1;land;false;plains;3
292;3;55;1;land;false;plains;3
293;38;63;1;land;false;plains;3
294;18;9;1;land;false;plains;3
295;43;16;1;land;false;plains;3
296;42;83;1;land;false;plains;3
297;9;20;1;land;false;plains;3
298;11;27;1;land;false;plains;3
299;3;4;1;land;false;plains;3
300;13;35;1;land;true;forest;3
301;37;107;1;land;false;plains;3
302;26;142;1;land;false;plains;3
303;19;73;1;land;false;plains;3
304;40;131;1;land;false;plains;3
305;39;119;1;land;false;plains;3
306;38;109;1;land;false;plains;3
307;2;131;1;land;false;plains;3
308;11;147;1;land;false;plains;3
309;4;68;1;land;false;plains;3
310;39;99;1;land;false;plains;3
311;5;84;1;land;false;plains;3
312;9;131;1;land;false;plains;3
313;8;132;1;land;false;plains;3
314;36;134;1;land;false;plains;3
315;33;107;1;land;false;plains;3
316;34;123;1;land;false;plains;3
317;42;113;1;land;false;plains;3
318;40;113;1;land;false;plains;3
319;34;89;1;land;false;plains;3
320;41;106;1;land;false;plains;3
321;2;70;1;land;false;plains;3
322;37;89;1;land;false;plains;3
323;21;122;1;land;false;plains;3
324;37;84;1;land;false;plains;3
325;23;103;1;land;false;plains;3
326;37;86;1;land;false;plains;3
327;10;140;1;land;false;plains;3
328;3;78;1;land;false;plains;3
329;38;128;1;land;false;plains;3
330;30;86;1;land;true;forest;3
331;43;115;1;land;true;forest;3
332;33;104;1;land;false;plains;3
333;26;107;1;land;true;forest;3
334;11;94;1;land;false;forest;3
335;8;144;1;land;false;plains;3
336;11;88;1;land;false;forest;3
337;0;95;1;land;false;plains;3
338;44;117;1;land;false;plains;3
339;8;95;1;land;false;plains;3
340;42;84;1;land;false;forest;3
341;1;113;1;land;false;forest;3
342;9;94;1;land;false;forest;3
343;26;90;1;land;false;plains;3
344;31;148;1;land;false;plains;3
345;35;142;1;land;false;plains;3
346;24;59;1;land;false;forest;3
347;15;15;1;land;false;jungle;3
348;41;25;1;land;false;forest;3
349;41;21;1;land;false;jungle;3
350;44;1;1;land;false;forest;3
351;9;0;1;land;false;forest;3
352;10;7;1;land;false;forest;3
353;28;45;1;land;false;forest;3
354;21;12;1;land;false;forest;3
355;12;27;1;land;false;jungle;3
356;42;11;1;land;false;jungle;3
357;39;46;1;land;false;jungle;3
358;22;96;1;land;false;plains;3
359;0;137;1;land;false;plains;3
360;19;164;1;land;false;plains;3
361;34;111;1;land;false;plains;3
362;2;93;1;land;true;plains;3
363;14;123;1;land;false;plains;3
364;9;130;1;land;false;plains;3
365;2;112;1;land;false;plains;3
366;11;144;1;land;false;plains;3
367;0;108;1;land;false;plains;3
368;21;162;1;land;false;plains;3
369;22;143;1;land;false;plains;3
370;1;96;1;land;true;plains;3
371;33;109;1;land;true;plains;3
372;20;149;1;land;true;plains;3
373;45;120;1;land;false;plains;3
374;38;150;1;land;false;plains;3
375;18;130;1;land;false;plains;3
376;12;129;1;land;true;plains;3
377;39;162;1;land;false;plains;3
378;30;133;1;land;false;plains;3
379;28;103;1;land;false;plains;3
380;42;127;1;land;true;plains;3
381;3;114;1;land;false;plains;3
382;22;112;1;land;false;plains;3
383;13;107;1;land;false;plains;3
384;43;134;1;land;false;plains;3
385;30;117;1;land;false;plains;3
386;14;160;1;land;false;plains;3
387;17;157;1;land;true;plains;3
388;0;232;1;land;false;plains;3
389;9;189;1;land;true;plains;3
390;2;191;1;land;false;plains;3
391;9;234;1;land;false;plains;3
392;19;218;1;land;false;plains;3
393;17;234;1;land;false;plains;3
394;31;200;1;land;true;plains;3
395;43;240;1;land;false;plains;3
396;28;230;1;land;false;plains;3
397;41;167;1;land;true;plains;3
398;39;209;1;land;false;plains;3
399;7;212;1;land;true;plains;3
400;18;231;1;land;false;plains;3
401;38;173;1;land;false;plains;3
402;14;168;1;land;false;plains;3
403;6;217;1;land;false;plains;3
404;36;206;1;land;true;plains;3
405;16;179;1;land;false;plains;3
406;28;161;1;land;false;plains;3
407;30;212;1;land;false;plains;3
408;24;207;1;land;false;plains;3
409;32;196;1;land;true;plains;3
410;7;227;1;land;false;plains;3
411;8;213;1;land;false;plains;3
412;8;215;1;land;true;plains;3
413;40;240;1;land;false;plains;3
414;1;221;1;land;false;plains;3
415;38;235;1;land;false;plains;3
416;26;175;1;land;false;plains;3
417;6;180;1;land;false;plains;3
418;42;213;1;land;false;plains;3
419;4;204;1;land;false;plains;3
420;28;168;1;land;false;plains;3
421;31;237;1;land;false;plains;3
422;27;220;1;land;false;plains;3
423;11;223;1;land;false;plains;3
424;41;202;1;land;false;plains;3
425;6;212;1;land;true;forest;2
426;20;230;1;land;true;forest;2
427;26;188;1;land;true;forest;2
428;13;190;1;land;true;forest;2
429;44;241;1;land;true;forest;2
430;29;193;1;land;true;forest;2
431;34;81;1;land;false;jungle;3
432;29;70;1;land;false;forest;3
433;30;27;1;land;false;forest;3
434;32;82;1;land;false;forest;3
435;1;73;1;land;false;forest;3
436;0;46;1;land;false;forest;3
437;24;46;1;land;false;forest;3
438;35;64;1;land;false;forest;3
439;10;59;1;land;false;forest;3
440;13;23;1;land;false;forest;3
441;37;61;1;land;false;forest;3
442;14;39;1;land;false;forest;3
443;1;18;1;land;false;jungle;3
444;36;127;1;land;true;forest;2
445;20;157;1;land;false;forest;3
446;42;212;1;land;false;forest;3
447;20;169;1;land;false;plains;3
448;17;219;1;land;false;plains;3
449;11;168;1;land;false;forest;3
450;4;233;1;land;false;forest;3
451;31;232;1;land;false;plains;3
452;19;158;1;land;false;plains;3
453;12;183;1;land;false;forest;3
454;23;186;1;land;false;hills;3
455;6;176;1;land;false;forest;3
456;21;210;1;land;false;forest;3
457;15;211;1;land;false;plains;3
458;21;174;1;land;false;forest;3
459;45;231;1;land;false;plains;3
460;45;216;1;land;false;forest;3
461;43;230;1;land;false;plains;3
462;44;217;1;land;false;plains;3
463;7;202;1;land;false;plains;3
464;18;177;1;land;false;forest;3
465;21;196;1;land;false;forest;3
466;16;196;1;land;false;forest;3
467;25;217;1;land;false;forest;3
468;3;161;1;land;false;forest;3
469;16;228;1;land;false;plains;3
470;35;197;1;land;false;forest;3
471;40;226;1;land;false;plains;3
472;32;203;1;land;false;forest;3
473;9;225;1;land;false;plains;3
474;27;197;1;land;false;plains;3
475;34;164;1;land;false;forest;3
476;26;190;1;land;false;plains;3
477;4;187;1;land;false;forest;3
478;26;240;1;land;false;plains;3
479;6;197;1;land;false;plains;3
480;3;219;1;land;false;plains;3
481;1;228;1;land;false;plains;3
482;9;210;1;land;false;plains;3
483;31;185;1;land;false;plains;3
484;22;213;1;land;false;plains;3
485;14;240;1;land;false;plains;3
486;17;70;255;sea;true;ocean;0
487;19;28;255;sea;false;ocean;0
488;40;19;255;sea;true;ocean;0
489;17;51;255;sea;false;ocean;0
490;11;6;255;sea;true;ocean;0
491;5;38;255;sea;true;ocean;0
492;8;11;255;sea;true;ocean;0
493;28;75;255;sea;true;ocean;0
494;13;20;255;sea;true;ocean;0
495;9;30;255;sea;true;ocean;0
496;6;52;255;sea;true;ocean;0
497;36;51;255;sea;true;ocean;0
498;9;53;255;sea;true;ocean;0
499;26;54;255;sea;true;ocean;0
500;14;39;255;sea;true;ocean;0
501;40;29;255;sea;true;ocean;0
502;19;65;255;sea;false;ocean;0
503;45;44;255;sea;false;ocean;0
504;6;24;255;sea;false;ocean;0
505;20;17;255;sea;true;ocean;0
506;32;34;255;sea;true;ocean;0
507;28;44;255;sea;false;ocean;0
508;12;6;255;sea;false;ocean;0
509;26;42;255;sea;false;ocean;0
510;45;6;255;sea;true;ocean;0
511;22;97;1;land;true;forest;3
512;37;94;1;land;true;forest;3
513;30;91;1;land;false;forest;3
514;43;107;1;land;false;forest;3
515;10;119;1;land;true;plains;3
516;16;91;1;land;false;forest;3
517;18;70;1;land;false;forest;3
518;15;147;1;land;false;forest;3
519;23;84;1;land;false;forest;3
520;30;145;1;land;false;forest;3
521;10;93;1;land;false;forest;3
522;26;75;1;land;false;forest;3
523;6;148;1;land;false;forest;3
524;2;100;1;land;true;forest;3
525;26;77;1;land;false;forest;3
526;10;76;1;land;false;forest;3
527;1;220;1;land;false;plains;3
528;46;197;1;land;false;plains;3
529;47;213;1;land;false;plains;3
530;34;223;1;land;false;plains;3
531;38;193;1;land;false;plains;3
532;5;246;1;land;false;plains;3
533;9;246;1;land;true;plains;3
534;5;193;1;land;false;plains;3
535;2;182;1;land;false;forest;3
536;9;220;1;land;false;plains;3
537;6;175;1;land;false;plains;3
538;2;254;1;land;false;plains;3
539;20;192;1;land;true;plains;3
540;21;189;1;land;false;plains;3
541;0;223;1;land;false;plains;3
542;43;180;1;land;false;plains;3
543;17;211;1;land;false;plains;3
544;14;177;1;land;false;plains;3
545;33;203;1;land;false;plains;3
546;21;194;1;land;false;plains;3
547;27;237;1;land;false;plains;3
548;42;226;1;land;false;plains;3
549;15;198;1;land;false;plains;3
550;6;235;1;land;false;plains;3
551;18;229;1;land;false;plains;3
552;9;251;1;land;false;plains;3
553;0;204;1;land;false;plains;3
554;14;201;1;land;false;plains;3
555;28;177;1;land;true;plains;3
556;25;197;1;land;false;plains;3
557;8;197;1;land;false;plains;3
558;4;246;1;land;false;plains;3
559;38;251;1;land;false;plains;3
560;40;213;1;land;false;forest;3
561;31;229;1;land;false;plains;3
562;14;184;1;land;false;plains;3
563;30;253;1;land;false;plains;3
564;18;55;1;land;false;hills;3
565;40;63;1;land;false;forest;3
566;41;23;1;land;false;hills;3
567;35;66;1;land;false;hills;3
568;22;23;1;land;false;plains;3
569;7;63;1;land;false;forest;3
570;2;17;1;land;false;plains;3
571;5;61;1;land;false;plains;3
572;45;29;1;land;false;plains;3
573;46;71;1;land;false;plains;3
574;6;61;1;land;false;hills;3
575;12;12;1;land;false;forest;3
576;31;56;1;land;false;forest;3
577;20;5;1;land;false;hills;3
578;33;55;1;land;false;forest;3
579;48;13;1;land;false;plains;3
580;36;3;1;land;false;hills;3
581;34;38;1;land;false;plains;3
582;34;1;1;land;false;hills;3
583;0;17;1;land;false;plains;3
584;28;13;1;land;false;plains;3
585;10;4;1;land;false;plains;3
586;12;4;1;land;false;plains;3
587;4;67;1;land;false;hills;3
588;15;69;1;land;false;plains;3
589;34;132;1;land;false;plains;3
590;12;135;1;land;false;plains;3
591;35;127;1;land;false;plains;3
592;17;106;1;land;false;plains;3
593;0;174;1;land;false;plains;3
594;3;137;1;land;false;plains;3
595;3;130;1;land;false;plains;3
596;5;152;1;land;false;plains;3
597;8;154;1;land;false;forest;3
598;32;114;1;land;false;hills;3
599;43;111;1;land;false;plains;3
600;9;167;1;land;false;forest;3
601;42;109;1;land;false;plains;3
602;43;161;1;land;false;plains;3
603;40;116;1;land;false;plains;3
604;39;172;1;land;false;plains;3
605;17;154;1;land;false;plains;3
606;24;119;1;land;false;forest;3
607;34;166;1;land;false;plains;3
608;46;127;1;land;false;plains;3
609;40;100;1;land;false;plains;3
610;29;142;1;land;false;plains;3
611;37;136;1;land;false;plains;3
612;8;165;1;land;false;hills;3
613;3;119;1;land;false;plains;3
614;7;129;1;land;false;plains;3
615;8;157;1;land;false;plains;3
616;28;141;1;land;false;plains;3
617;16;173;1;land;false;plains;3
618;19;121;1;land;false;plains;3
619;45;139;1;land;false;plains;3
620;31;117;1;land;false;hills;3
621;24;106;1;land;false;plains;3
622;1;106;1;land;false;forest;3
623;21;126;1;land;false;plains;3
624;29;175;1;land;false;plains;3
625;21;120;1;land;false;forest;3
626;3;139;1;land;false;plains;3
627;18;135;1;land;false;forest;3
628;9;99;1;land;false;plains;3
629;6;145;1;land;false;forest;3
630;3;171;1;land;false;plains;3
631;7;150;1;land;false;plains;3
632;10;105;1;land;false;plains;3
633;44;125;1;land;false;hills;3
634;11;128;1;land;false;plains;3
635;24;133;1;land;false;plains;3
636;17;155;1;land;false;plains;3
637;35;166;1;land;false;plains;3
638;13;172;1;land;false;plains;3
639;14;104;1;land;false;plains;3
640;47;99;1;land;false;plains;3
641;22;167;1;land;false;plains;3
642;43;133;1;land;false;plains;3
643;24;141;1;land;false;plains;3
644;41;104;1;land;false;plains;3
645;24;164;1;land;false;plains;3
646;30;143;1;land;false;hills;3
647;16;197;1;land;true;hills;1
648;44;43;1;land;false;plains;3
649;44;60;1;land;false;plains;3
650;3;16;1;land;false;plains;3
651;12;31;1;land;false;plains;3
652;46;91;1;land;false;plains;3
653;12;30;1;land;true;plains;3
654;13;82;1;land;false;plains;3
655;44;81;1;land;false;plains;3
656;9;43;1;land;true;plains;3
657;27;32;1;land;false;plains;3
658;2;64;1;land;false;plains;3
659;45;32;1;land;true;plains;3
660;36;17;1;land;false;plains;3
661;15;90;1;land;false;plains;3
662;19;46;1;land;false;plains;3
663;1;46;1;land;false;plains;3
664;34;47;1;land;false;plains;3
665;29;81;1;land;true;plains;3
666;43;56;1;land;false;plains;3
667;20;41;1;land;false;plains;3
668;29;89;1;land;false;forest;3
669;38;134;1;land;false;forest;3
670;0;124;1;land;false;forest;3
671;36;153;1;land;false;forest;3
672;22;133;1;land;false;forest;3
673;37;147;1;land;false;forest;3
674;28;151;1;land;false;plains;3
675;6;122;1;land;false;forest;3
676;48;152;1;land;false;forest;3
677;6;143;1;land;false;forest;3
678;7;118;1;land;false;forest;3
679;39;144;1;land;false;forest;3
680;27;153;1;land;false;forest;3
681;13;148;1;land;false;forest;3
682;49;108;1;land;false;forest;3
683;22;76;1;land;false;forest;3
684;29;129;1;land;false;plains;3
685;43;113;1;land;false;forest;3
686;20;123;1;land;false;forest;3
687;19;143;1;land;false;forest;3
688;31;152;1;land;false;forest;3
689;28;144;1;land;false;forest;3
690;32;163;128;lake;false;lakes;0
691;11;222;1;land;false;forest;3
692;23;163;1;land;false;forest;3
693;32;177;1;land;false;forest;3
694;39;230;1;land;false;hills;3
695;7;163;1;land;false;forest;3
696;7;170;1;land;false;forest;3
697;7;187;1;land;false;forest;3
698;45;226;1;land;false;forest;3
699;43;213;1;land;false;forest;3
700;34;186;1;land;false;forest;3
701;38;188;1;land;false;forest;3
702;49;202;1;land;false;forest;3
703;0;195;1;land;false;plains;3
704;43;205;1;land;false;forest;3
705;14;226;1;land;false;forest;3
706;23;207;1;land;false;forest;3
707;34;197;1;land;false;plains;3
708;49;209;1;land;false;forest;3
709;8;217;1;land;false;forest;3
710;9;235;1;land;false;forest;3
711;21;208;1;land;false;plains;3
712;21;201;1;land;false;forest;3
713;32;206;1;land;false;forest;3
714;2;200;1;land;false;forest;3
715;32;209;1;land;false;forest;3
716;10;202;1;land;false;forest;3
717;24;194;1;land;false;plains;3
718;34;214;1;land;false;forest;3
719;33;222;1;land;false;forest;3
720;16;192;1;land;false;forest;3
721;47;232;1;land;false;forest;3
722;47;47;255;sea;true;ocean;0
723;26;53;255;sea;true;ocean;0
724;7;58;255;sea;true;ocean;0
725;27;40;255;sea;true;ocean;0
726;40;16;255;sea;false;ocean;0
727;35;3;255;sea;false;ocean;0
728;46;11;255;sea;true;ocean;0
729;12;7;255;sea;true;ocean;0
730;41;20;255;sea;false;ocean;0
731;35;73;255;sea;false;ocean;0
732;25;42;255;sea;true;ocean;0
733;36;76;255;sea;true;ocean;0
734;33;53;255;sea;true;ocean;0
735;15;52;255;sea;false;ocean;0
736;50;34;255;sea;true;ocean;0
737;31;21;255;sea;true;ocean;0
738;49;10;255;sea;false;ocean;0
739;1;18;255;sea;true;ocean;0
740;17;6;255;sea;false;ocean;0
741;20;31;255;sea;true;ocean;0
742;48;76;255;sea;true;ocean;0
743;2;74;255;sea;false;ocean;0
744;6;19;255;sea;false;ocean;0
745;7;60;255;sea;true;ocean;0
746;48;24;255;sea;false;ocean;0
747;28;48;255;sea;true;ocean;0
748;23;45;255;sea;true;ocean;0
749;40;50;255;sea;false;ocean;0
750;6;44;255;sea;false;ocean;0
751;39;56;255;sea;true;ocean;0
752;13;75;255;sea;false;ocean;0
753;20;19;255;sea;true;ocean;0
754;40;42;255;sea;true;ocean;0
755;38;8;255;sea;false;ocean;0
756;18;74;255;sea;true;ocean;0
757;3;57;255;sea;true;ocean;0
758;47;38;255;sea;true;ocean;0
759;46;66;255;sea;false;ocean;0
760;33;1;255;sea;true;ocean;0
761;35;70;255;sea;true;ocean;0
762;42;34;255;sea;false;ocean;0
763;10;27;255;sea;true;ocean;0
764;45;27;255;sea;true;ocean;0
765;18;55;255;sea;true;ocean;0
766;30;50;255;sea;false;ocean;0
767;24;17;255;sea;false;ocean;0
768;34;39;255;sea;true;ocean;0
769;41;9;255;sea;true;ocean;0
770;46;72;1;land;false;hills;3
771;2;52;1;land;false;forest;3
772;46;59;1;land;false;forest;3
773;29;24;1;land;false;hills;3
774;13;80;1;land;false;forest;3
775;2;73;1;land;false;forest;3
776;8;64;1;land;false;forest;3
777;36;55;1;land;false;plains;3
778;8;76;1;land;false;forest;3
779;18;61;1;land;false;forest;3
780;4;78;1;land;false;forest;3
781;23;45;1;land;false;forest;3
782;49;15;1;land;false;forest;3
783;13;209;1;land;false;forest;3
784;26;221;1;land;false;forest;3
785;10;218;1;land;false;forest;3
786;38;234;1;land;false;forest;3
787;19;202;1;land;false;forest;3
788;46;233;1;land;false;forest;3
789;5;235;1;land;false;forest;3
790;1;197;1;land;false;forest;3
791;37;213;1;land;false;forest;3
792;25;222;1;land;false;forest;3
793;42;240;1;land;false;forest;3
794;3;233;1;land;false;forest;3
795;48;205;1;land;false;forest;3
796;0;175;1;land;false;forest;3
797;30;111;1;land;true;plains;2
798;7;132;1;land;false;plains;2
799;50;105;1;land;false;hills;2
800;39;82;1;land;false;hills;2
801;28;106;1;land;false;forest;2
802;2;118;1;land;false;plains;2
803;37;122;1;land;false;forest;2
804;5;132;1;land;true;forest;2
805;16;119;1;land;false;forest;2
806;0;106;1;land;false;plains;2
807;41;119;1;land;false;hills;2
808;20;144;1;land;false;plains;2
809;29;134;1;land;false;forest;2
810;31;75;1;land;false;plains;2
811;7;81;1;land;false;plains;2
